RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,statefips,region_tag
88585,5868,70427,zip,LA,LA,Bogalusa,"Bogalusa, LA",Washington Parish,22,bogalusa-la-70427
98449,5869,95841,zip,CA,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,6,sacramento-ca-95841
99493,5870,98005,zip,WA,WA,Bellevue,"Seattle-Tacoma-Bellevue, WA",King County,53,bellevue-wa-98005
89855,5871,73018,zip,OK,OK,Chickasha,"Oklahoma City, OK",Grady County,40,chickasha-ok-73018
73261,5872,35010,zip,AL,AL,Alexander City,"Alexander City, AL",Tallapoosa County,1,alexander-city-al-35010
72104,5873,32609,zip,FL,FL,Gainesville,"Gainesville, FL",Alachua County,12,gainesville-fl-32609
78094,5874,46323,zip,IN,IN,Hammond,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,18,hammond-in-46323
58787,5874,2492,zip,MA,MA,Needham,"Boston-Cambridge-Newton, MA-NH",Norfolk County,25,needham-ma-2492
77837,5876,45822,zip,OH,OH,,"Celina, OH",Mercer County,39,
72802,5877,33761,zip,FL,FL,Clearwater,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,12,clearwater-fl-33761
399594,5877,49037,zip,MI,MI,Battle Creek,"Battle Creek, MI",Calhoun County,26,battle-creek-mi-49037
72703,5879,33598,zip,FL,FL,Wimauma,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,12,wimauma-fl-33598
417443,5879,85139,zip,AZ,AZ,Maricopa,"Phoenix-Mesa-Chandler, AZ",Pinal County,4,maricopa-az-85139
96900,5881,92532,zip,CA,CA,,"Riverside-San Bernardino-Ontario, CA",Riverside County,6,
86499,5882,64506,zip,MO,MO,Saint Joseph,"St. Joseph, MO-KS",Buchanan County,29,saint-joseph-mo-64506
73310,5883,35080,zip,AL,AL,Helena,"Birmingham-Hoover, AL",Shelby County,1,helena-al-35080
73947,5884,36575,zip,AL,AL,Semmes,"Mobile, AL",Mobile County,1,semmes-al-36575
78774,5884,47834,zip,IN,IN,Brazil,"Terre Haute, IN",Clay County,18,brazil-in-47834
67478,5886,23005,zip,VA,VA,Ashland,"Richmond, VA",Hanover County,51,ashland-va-23005
78222,5887,46706,zip,IN,IN,Auburn,"Auburn, IN",De Kalb County,18,auburn-in-46706
86310,5888,64063,zip,MO,MO,Lees Summit,"Kansas City, MO-KS",Jackson County,29,lees-summit-mo-64063
94729,5889,85013,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4,phoenix-az-85013
77004,5890,44104,zip,OH,OH,Cleveland,"Cleveland-Elyria, OH",Cuyahoga County,39,cleveland-oh-44104
70083,5891,28630,zip,NC,NC,Granite Falls,"Hickory-Lenoir-Morganton, NC",Caldwell County,37,granite-falls-nc-28630
60922,5892,8028,zip,NJ,NJ,Glassboro,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Gloucester County,34,glassboro-nj-8028
75870,5893,41015,zip,KY,KY,Taylor Mill,"Cincinnati, OH-KY-IN",Kenton County,21,taylor-mill-ky-41015
90318,5893,74135,zip,OK,OK,Tulsa,"Tulsa, OK",Tulsa County,40,tulsa-ok-74135
76571,5893,43202,zip,OH,OH,Columbus,"Columbus, OH",Franklin County,39,columbus-oh-43202
99634,5896,98221,zip,WA,WA,Anacortes,"Mount Vernon-Anacortes, WA",Skagit County,53,anacortes-wa-98221
70425,5897,29360,zip,SC,SC,Laurens,"Greenville-Anderson, SC",Laurens County,45,laurens-sc-29360
58768,5898,2459,zip,MA,MA,Newton,"Boston-Cambridge-Newton, MA-NH",Middlesex County,25,newton-ma-2459
99705,5899,98310,zip,WA,WA,Bremerton,"Bremerton-Silverdale-Port Orchard, WA",Kitsap County,53,bremerton-wa-98310
88915,5900,71109,zip,LA,LA,Shreveport,"Shreveport-Bossier City, LA",Caddo Parish,22,shreveport-la-71109
73334,5901,35126,zip,AL,AL,Pinson,"Birmingham-Hoover, AL",Jefferson County,1,pinson-al-35126
88914,5901,71108,zip,LA,LA,Shreveport,"Shreveport-Bossier City, LA",Caddo Parish,22,shreveport-la-71108
69582,5903,27886,zip,NC,NC,Tarboro,"Rocky Mount, NC",Edgecombe County,37,tarboro-nc-27886
69457,5904,27617,zip,NC,NC,Raleigh,"Raleigh-Cary, NC",Wake County,37,raleigh-nc-27617
78021,5905,46202,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,18,indianapolis-in-46202
77031,5906,44131,zip,OH,OH,Independence,"Cleveland-Elyria, OH",Cuyahoga County,39,independence-oh-44131
85955,5907,63137,zip,MO,MO,Bellefontaine Neighbors,"St. Louis, MO-IL",Saint Louis County,29,bellefontaine-neighbors-mo-63137
87499,5908,67204,zip,KS,KS,Wichita,"Wichita, KS",Sedgwick County,20,wichita-ks-67204
92804,5909,79065,zip,TX,TX,Pampa,"Pampa, TX",Gray County,48,pampa-tx-79065
75217,5910,39213,zip,MS,MS,Jackson,"Jackson, MS",Hinds County,28,jackson-ms-39213
60471,5911,6840,zip,CT,CT,New Canaan,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,9,new-canaan-ct-6840
72572,5912,33405,zip,FL,FL,West Palm Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,12,west-palm-beach-fl-33405
63386,5913,14051,zip,NY,NY,East Amherst,"Buffalo-Cheektowaga, NY",Erie County,36,east-amherst-ny-14051
90702,5913,75116,zip,TX,TX,Duncanville,"Dallas-Fort Worth-Arlington, TX",Dallas County,48,duncanville-tx-75116
58612,5915,2081,zip,MA,MA,Walpole,"Boston-Cambridge-Newton, MA-NH",Norfolk County,25,walpole-ma-2081
69679,5916,28037,zip,NC,NC,Denver,"Charlotte-Concord-Gastonia, NC-SC",Lincoln County,37,denver-nc-28037
76775,5917,43616,zip,OH,OH,Oregon,"Toledo, OH",Lucas County,39,oregon-oh-43616
90233,5918,74019,zip,OK,OK,Claremore,"Tulsa, OK",Rogers County,40,claremore-ok-74019
100219,5919,99403,zip,WA,WA,Clarkston,"Lewiston, ID-WA",Asotin County,53,clarkston-wa-99403
75495,5920,40047,zip,KY,KY,Mount Washington,"Louisville/Jefferson County, KY-IN",Bullitt County,21,mount-washington-ky-40047
60992,5921,8104,zip,NJ,NJ,Camden,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,34,camden-nj-8104
79415,5922,48842,zip,MI,MI,Holt,"Lansing-East Lansing, MI",Ingham County,26,holt-mi-48842
94892,5923,85310,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4,phoenix-az-85310
93299,5924,80223,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,8,denver-co-80223
97272,5925,93444,zip,CA,CA,Nipomo,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,6,nipomo-ca-93444
64967,5926,17225,zip,PA,PA,Greencastle,"Chambersburg-Waynesboro, PA",Franklin County,42,greencastle-pa-17225
399559,5927,25404,zip,WV,WV,Martinsburg,"Hagerstown-Martinsburg, MD-WV",Berkeley County,54,martinsburg-wv-25404
71377,5928,31024,zip,GA,GA,Eatonton,,Putnam County,13,eatonton-ga-31024
81210,5929,53094,zip,WI,WI,Watertown,"Watertown-Fort Atkinson, WI",Jefferson County,55,watertown-wi-53094
77218,5930,44514,zip,OH,OH,Poland,"Youngstown-Warren-Boardman, OH-PA",Mahoning County,39,poland-oh-44514
98883,5930,96746,zip,HI,HI,Kapaa,"Kapaa, HI",Kauai County,15,kapaa-hi-96746
63972,5932,15241,zip,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,42,pittsburgh-pa-15241
61105,5933,8550,zip,NJ,NJ,Princeton Junction,"Trenton-Princeton, NJ",Mercer County,34,princeton-junction-nj-8550
78741,5934,47725,zip,IN,IN,Evansville,"Evansville, IN-KY",Vanderburgh County,18,evansville-in-47725
97063,5935,92865,zip,CA,CA,Orange,"Los Angeles-Long Beach-Anaheim, CA",Orange County,6,orange-ca-92865
60103,5936,6037,zip,CT,CT,Berlin,"Hartford-East Hartford-Middletown, CT",Hartford County,9,berlin-ct-6037
68175,5937,24503,zip,VA,VA,Lynchburg,"Lynchburg, VA",Lynchburg City,51,lynchburg-va-24503
64909,5938,17078,zip,PA,PA,Palmyra,"Lebanon, PA",Lebanon County,42,palmyra-pa-17078
61020,5939,8232,zip,NJ,NJ,Pleasantville,"Atlantic City-Hammonton, NJ",Atlantic County,34,pleasantville-nj-8232
73555,5939,35633,zip,AL,AL,Florence,"Florence-Muscle Shoals, AL",Lauderdale County,1,florence-al-35633
99528,5941,98043,zip,WA,WA,Mountlake Terrace,"Seattle-Tacoma-Bellevue, WA",Snohomish County,53,mountlake-terrace-wa-98043
78052,5942,46240,zip,IN,IN,Indianapolis,"Indianapolis-Carmel-Anderson, IN",Marion County,18,indianapolis-in-46240
65194,5943,17821,zip,PA,PA,Danville,"Bloomsburg-Berwick, PA",Montour County,42,danville-pa-17821
91833,5944,77303,zip,TX,TX,Conroe,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,48,conroe-tx-77303
59346,5945,4074,zip,ME,ME,Scarborough,"Portland-South Portland, ME",Cumberland County,23,scarborough-me-4074
73292,5946,35055,zip,AL,AL,Cullman,"Cullman, AL",Cullman County,1,cullman-al-35055
93452,5947,80528,zip,CO,CO,Fort Collins,"Fort Collins, CO",Larimer County,8,fort-collins-co-80528
99965,5947,98686,zip,WA,WA,Vancouver,"Portland-Vancouver-Hillsboro, OR-WA",Clark County,53,vancouver-wa-98686
65080,5949,17512,zip,PA,PA,Columbia,"Lancaster, PA",Lancaster County,42,columbia-pa-17512
81970,5950,54913,zip,WI,WI,Grand Chute,"Appleton, WI",Outagamie County,55,grand-chute-wi-54913
73116,5951,34470,zip,FL,FL,Ocala,"Ocala, FL",Marion County,12,ocala-fl-34470
99681,5952,98275,zip,WA,WA,Mukilteo,"Seattle-Tacoma-Bellevue, WA",Snohomish County,53,mukilteo-wa-98275
73179,5953,34695,zip,FL,FL,Safety Harbor,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,12,safety-harbor-fl-34695
81136,5954,53005,zip,WI,WI,Brookfield,"Milwaukee-Waukesha, WI",Waukesha County,55,brookfield-wi-53005
78996,5955,48125,zip,MI,MI,Dearborn Heights,"Detroit-Warren-Dearborn, MI",Wayne County,26,dearborn-heights-mi-48125
74730,5956,38242,zip,TN,TN,Paris,"Paris, TN",Henry County,47,paris-tn-38242
76976,5957,44067,zip,OH,OH,Northfield,"Akron, OH",Summit County,39,northfield-oh-44067
85854,5958,63005,zip,MO,MO,Chesterfield,"St. Louis, MO-IL",Saint Louis County,29,chesterfield-mo-63005
82551,5959,56007,zip,MN,MN,Albert Lea,"Albert Lea, MN",Freeborn County,27,albert-lea-mn-56007
70356,5960,29201,zip,SC,SC,Columbia,"Columbia, SC",Richland County,45,columbia-sc-29201
78448,5961,47129,zip,IN,IN,Clarksville,"Louisville/Jefferson County, KY-IN",Clark County,18,clarksville-in-47129
82170,5962,55317,zip,MN,MN,Chanhassen,"Minneapolis-St. Paul-Bloomington, MN-WI",Carver County,27,chanhassen-mn-55317
75632,5963,40330,zip,KY,KY,Harrodsburg,,Mercer County,21,harrodsburg-ky-40330
58448,5964,1609,zip,MA,MA,Worcester,"Worcester, MA-CT",Worcester County,25,worcester-ma-1609
92068,5964,77627,zip,TX,TX,Nederland,"Beaumont-Port Arthur, TX",Jefferson County,48,nederland-tx-77627
67543,5966,23114,zip,VA,VA,Midlothian,"Richmond, VA",Chesterfield County,51,midlothian-va-23114
89939,5967,73114,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,40,oklahoma-city-ok-73114
60768,5968,7719,zip,NJ,NJ,Wall,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,34,wall-nj-7719
93280,5969,80203,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,8,denver-co-80203
85865,5970,63020,zip,MO,MO,De Soto,"St. Louis, MO-IL",Jefferson County,29,de-soto-mo-63020
61866,5971,10567,zip,NY,NY,Cortlandt Manor,"New York-Newark-Jersey City, NY-NJ-PA",Westchester County,36,cortlandt-manor-ny-10567
79677,5972,49307,zip,MI,MI,Big Rapids,"Big Rapids, MI",Mecosta County,26,big-rapids-mi-49307
90298,5973,74107,zip,OK,OK,Tulsa,"Tulsa, OK",Tulsa County,40,tulsa-ok-74107
97513,5974,94022,zip,CA,CA,Los Altos Hills,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,6,los-altos-hills-ca-94022
62262,5974,11790,zip,NY,NY,Stony Brook,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,36,stony-brook-ny-11790
63762,5976,14830,zip,NY,NY,Corning,"Corning, NY",Steuben County,36,corning-ny-14830
88705,5977,70611,zip,LA,LA,Lake Charles,"Lake Charles, LA",Calcasieu Parish,22,lake-charles-la-70611
72335,5978,32966,zip,FL,FL,Vero Beach,"Sebastian-Vero Beach, FL",Indian River County,12,vero-beach-fl-32966
97099,5979,93023,zip,CA,CA,Ojai,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,6,ojai-ca-93023
66535,5980,20657,zip,MD,MD,Lusby,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Calvert County,24,lusby-md-20657
64356,5981,15905,zip,PA,PA,Johnstown,"Johnstown, PA",Cambria County,42,johnstown-pa-15905
77584,5982,45322,zip,OH,OH,Englewood,"Dayton-Kettering, OH",Montgomery County,39,englewood-oh-45322
76809,5983,43725,zip,OH,OH,Cambridge,"Cambridge, OH",Guernsey County,39,cambridge-oh-43725
73053,5984,34234,zip,FL,FL,Sarasota,"North Port-Sarasota-Bradenton, FL",Sarasota County,12,sarasota-fl-34234
89007,5985,71292,zip,LA,LA,West Monroe,"Monroe, LA",Ouachita Parish,22,west-monroe-la-71292
59259,5986,3867,zip,NH,NH,Rochester,"Boston-Cambridge-Newton, MA-NH",Strafford County,33,rochester-nh-3867
69333,5987,27403,zip,NC,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,37,greensboro-nc-27403
70361,5988,29206,zip,SC,SC,Forest Acres,"Columbia, SC",Richland County,45,forest-acres-sc-29206
97483,5989,93927,zip,CA,CA,Greenfield,"Salinas, CA",Monterey County,6,greenfield-ca-93927
65695,5989,19014,zip,PA,PA,Aston,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,42,aston-pa-19014
68874,5991,26062,zip,WV,WV,Weirton,"Weirton-Steubenville, WV-OH",Hancock County,54,weirton-wv-26062
58560,5992,1945,zip,MA,MA,Marblehead,"Boston-Cambridge-Newton, MA-NH",Essex County,25,marblehead-ma-1945
84277,5993,60008,zip,IL,IL,Rolling Meadows,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,17,rolling-meadows-il-60008
91235,5994,76086,zip,TX,TX,Weatherford,"Dallas-Fort Worth-Arlington, TX",Parker County,48,weatherford-tx-76086
73618,5994,35805,zip,AL,AL,Huntsville,"Huntsville, AL",Madison County,1,huntsville-al-35805
94744,5996,85028,zip,AZ,AZ,Phoenix,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4,phoenix-az-85028
74078,5997,36870,zip,AL,AL,Phenix City,"Auburn-Opelika, AL",Lee County,1,phenix-city-al-36870
91675,5998,77026,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,48,houston-tx-77026
94845,6000,85253,zip,AZ,AZ,Paradise Valley,"Phoenix-Mesa-Chandler, AZ",Maricopa County,4,paradise-valley-az-85253
93314,6001,80238,zip,CO,CO,Denver,"Denver-Aurora-Lakewood, CO",Denver County,8,denver-co-80238
95075,6001,85739,zip,AZ,AZ,Catalina,"Tucson, AZ",Pima County,4,catalina-az-85739
98428,6003,95819,zip,CA,CA,Sacramento,"Sacramento-Roseville-Folsom, CA",Sacramento County,6,sacramento-ca-95819
74075,6004,36867,zip,AL,AL,Phenix City,"Columbus, GA-AL",Russell County,1,phenix-city-al-36867
77182,6005,44446,zip,OH,OH,Niles,"Youngstown-Warren-Boardman, OH-PA",Trumbull County,39,niles-oh-44446
69501,6006,27801,zip,NC,NC,Rocky Mount,"Rocky Mount, NC",Edgecombe County,37,rocky-mount-nc-27801
61212,6007,8852,zip,NJ,NJ,Monmouth Junction,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,34,monmouth-junction-nj-8852
93566,6008,80831,zip,CO,CO,Peyton,"Colorado Springs, CO",El Paso County,8,peyton-co-80831
91678,6009,77029,zip,TX,TX,Jacinto City,"Houston-The Woodlands-Sugar Land, TX",Harris County,48,jacinto-city-tx-77029
95957,6010,89706,zip,NV,NV,Carson City,"Carson City, NV",Carson City,32,carson-city-nv-89706
58476,6011,1749,zip,MA,MA,Hudson,"Boston-Cambridge-Newton, MA-NH",Middlesex County,25,hudson-ma-1749
73036,6012,34212,zip,FL,FL,Bradenton,"North Port-Sarasota-Bradenton, FL",Manatee County,12,bradenton-fl-34212
99413,6013,97754,zip,OR,OR,Prineville,"Prineville, OR",Crook County,41,prineville-or-97754
77267,6014,44654,zip,OH,OH,Millersburg,,Holmes County,39,millersburg-oh-44654
69403,6015,27546,zip,NC,NC,Lillington,"Fayetteville, NC",Harnett County,37,lillington-nc-27546
62114,6016,11428,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,36,new-york-ny-11428
68018,6017,24151,zip,VA,VA,Rocky Mount,"Roanoke, VA",Franklin County,51,rocky-mount-va-24151
89959,6018,73135,zip,OK,OK,Oklahoma City,"Oklahoma City, OK",Oklahoma County,40,oklahoma-city-ok-73135
81988,6019,54937,zip,WI,WI,Fond du Lac,"Fond du Lac, WI",Fond du Lac County,55,fond-du-lac-wi-54937
66273,6020,20187,zip,VA,VA,Warrenton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fauquier County,51,warrenton-va-20187
71638,6021,31721,zip,GA,GA,Albany,"Albany, GA",Dougherty County,13,albany-ga-31721
66276,6022,20190,zip,VA,VA,Reston,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,51,reston-va-20190
64901,6023,17070,zip,PA,PA,New Cumberland,"York-Hanover, PA",York County,42,new-cumberland-pa-17070
93950,6024,82609,zip,WY,WY,Casper,"Casper, WY",Natrona County,56,casper-wy-82609
84534,6025,60490,zip,IL,IL,Bolingbrook,"Chicago-Naperville-Elgin, IL-IN-WI",Will County,17,bolingbrook-il-60490
90301,6026,74112,zip,OK,OK,Tulsa,"Tulsa, OK",Tulsa County,40,tulsa-ok-74112
74002,6027,36693,zip,AL,AL,Mobile,"Mobile, AL",Mobile County,1,mobile-al-36693
78259,6028,46774,zip,IN,IN,New Haven,"Fort Wayne, IN",Allen County,18,new-haven-in-46774
73126,6029,34480,zip,FL,FL,Ocala,"Ocala, FL",Marion County,12,ocala-fl-34480
58643,6030,2129,zip,MA,MA,Boston,"Boston-Cambridge-Newton, MA-NH",Suffolk County,25,boston-ma-2129
82183,6030,55331,zip,MN,MN,Shorewood,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,27,shorewood-mn-55331
65720,6032,19040,zip,PA,PA,Hatboro,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,42,hatboro-pa-19040
63970,6033,15239,zip,PA,PA,Pittsburgh,"Pittsburgh, PA",Allegheny County,42,pittsburgh-pa-15239
69339,6034,27409,zip,NC,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,37,greensboro-nc-27409
80210,6035,50208,zip,IA,IA,Newton,"Des Moines-West Des Moines, IA",Jasper County,19,newton-ia-50208
63471,6036,14214,zip,NY,NY,Buffalo,"Buffalo-Cheektowaga, NY",Erie County,36,buffalo-ny-14214
99673,6037,98264,zip,WA,WA,Lynden,"Bellingham, WA",Whatcom County,53,lynden-wa-98264
95297,6038,87102,zip,NM,NM,Albuquerque,"Albuquerque, NM",Bernalillo County,35,albuquerque-nm-87102
58894,6039,2766,zip,MA,MA,Norton,"Providence-Warwick, RI-MA",Bristol County,25,norton-ma-2766
96930,6040,92587,zip,CA,CA,Menifee,"Riverside-San Bernardino-Ontario, CA",Riverside County,6,menifee-ca-92587
96086,6041,90210,zip,CA,CA,Beverly Hills,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,beverly-hills-ca-90210
65737,6042,19061,zip,PA,PA,Marcus Hook,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,42,marcus-hook-pa-19061
62122,6043,11436,zip,NY,NY,New York,"New York-Newark-Jersey City, NY-NJ-PA",Queens County,36,new-york-ny-11436
61969,6043,10990,zip,NY,NY,Warwick,"Poughkeepsie-Newburgh-Middletown, NY",Orange County,36,warwick-ny-10990
97770,6043,94564,zip,CA,CA,Pinole,"San Francisco-Oakland-Berkeley, CA",Contra Costa County,6,pinole-ca-94564
93871,6046,82070,zip,WY,WY,Laramie,"Laramie, WY",Albany County,56,laramie-wy-82070
98252,6047,95519,zip,CA,CA,McKinleyville,"Eureka-Arcata, CA",Humboldt County,6,mckinleyville-ca-95519
76233,6048,42103,zip,KY,KY,Bowling Green,"Bowling Green, KY",Warren County,21,bowling-green-ky-42103
64930,6049,17104,zip,PA,PA,Harrisburg,"Harrisburg-Carlisle, PA",Dauphin County,42,harrisburg-pa-17104
94049,6050,83204,zip,ID,ID,Pocatello,"Pocatello, ID",Bannock County,16,pocatello-id-83204
71195,6051,30548,zip,GA,GA,Braselton,"Atlanta-Sandy Springs-Alpharetta, GA",Barrow County,13,braselton-ga-30548
72231,6052,32805,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,12,orlando-fl-32805
79003,6053,48134,zip,MI,MI,Flat Rock,"Detroit-Warren-Dearborn, MI",Wayne County,26,flat-rock-mi-48134
90788,6054,75236,zip,TX,TX,Dallas,"Dallas-Fort Worth-Arlington, TX",Dallas County,48,dallas-tx-75236
88688,6055,70582,zip,LA,LA,Saint Martinville,"Lafayette, LA",Saint Martin Parish,22,saint-martinville-la-70582
73638,6056,35901,zip,AL,AL,Gadsden,"Gadsden, AL",Etowah County,1,gadsden-al-35901
73177,6057,34691,zip,FL,FL,Holiday,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,12,holiday-fl-34691
60344,6057,6488,zip,CT,CT,Southbury,"New Haven-Milford, CT",New Haven County,9,southbury-ct-6488
71916,6059,32305,zip,FL,FL,Tallahassee,"Tallahassee, FL",Leon County,12,tallahassee-fl-32305
75560,6060,40206,zip,KY,KY,Louisville,"Louisville/Jefferson County, KY-IN",Jefferson County,21,louisville-ky-40206
61824,6061,10509,zip,NY,NY,Brewster,"New York-Newark-Jersey City, NY-NJ-PA",Putnam County,36,brewster-ny-10509
80162,6062,50131,zip,IA,IA,Johnston,"Des Moines-West Des Moines, IA",Polk County,19,johnston-ia-50131
96447,6062,91602,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,los-angeles-ca-91602
79871,6064,49686,zip,MI,MI,Traverse City,"Traverse City, MI",Grand Traverse County,26,traverse-city-mi-49686
74476,6065,37774,zip,TN,TN,Loudon,"Knoxville, TN",Loudon County,47,loudon-tn-37774
91182,6066,76008,zip,TX,TX,Aledo,"Dallas-Fort Worth-Arlington, TX",Parker County,48,aledo-tx-76008
81735,6067,54501,zip,WI,WI,Rhinelander,,Oneida County,55,rhinelander-wi-54501
71004,6068,30277,zip,GA,GA,Sharpsburg,"Atlanta-Sandy Springs-Alpharetta, GA",Coweta County,13,sharpsburg-ga-30277
60883,6069,7950,zip,NJ,NJ,Morris Plains,"New York-Newark-Jersey City, NY-NJ-PA",Morris County,34,morris-plains-nj-7950
73786,6070,36207,zip,AL,AL,Anniston,"Anniston-Oxford, AL",Calhoun County,1,anniston-al-36207
94998,6071,85614,zip,AZ,AZ,Green Valley,"Tucson, AZ",Pima County,4,green-valley-az-85614
399575,6072,33545,zip,FL,FL,Wesley Chapel,"Tampa-St. Petersburg-Clearwater, FL",Pasco County,12,wesley-chapel-fl-33545
96171,6073,90603,zip,CA,CA,Whittier,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,6,whittier-ca-90603
84391,6074,60140,zip,IL,IL,Hampshire,"Chicago-Naperville-Elgin, IL-IN-WI",Kane County,17,hampshire-il-60140
72230,6075,32804,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,12,orlando-fl-32804
91718,6076,77069,zip,TX,TX,Houston,"Houston-The Woodlands-Sugar Land, TX",Harris County,48,houston-tx-77069
71291,6077,30728,zip,GA,GA,Lafayette,"Chattanooga, TN-GA",Walker County,13,lafayette-ga-30728
75782,6078,40769,zip,KY,KY,Williamsburg,"London, KY",Whitley County,21,williamsburg-ky-40769
97153,6079,93210,zip,CA,CA,Coalinga,"Fresno, CA",Fresno County,6,coalinga-ca-93210
81276,6080,53190,zip,WI,WI,Whitewater,"Whitewater, WI",Walworth County,55,whitewater-wi-53190
84517,6081,60466,zip,IL,IL,Park Forest,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,17,park-forest-il-60466
72483,6081,33181,zip,FL,FL,North Miami,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,12,north-miami-fl-33181
64140,6083,15501,zip,PA,PA,Somerset,"Somerset, PA",Somerset County,42,somerset-pa-15501
66229,6084,20132,zip,VA,VA,Purcellville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,51,purcellville-va-20132
69331,6085,27401,zip,NC,NC,Greensboro,"Greensboro-High Point, NC",Guilford County,37,greensboro-nc-27401
89940,6086,73115,zip,OK,OK,Del City,"Oklahoma City, OK",Oklahoma County,40,del-city-ok-73115
64214,6087,15644,zip,PA,PA,Jeannette,"Pittsburgh, PA",Westmoreland County,42,jeannette-pa-15644
95842,6087,89146,zip,NV,NV,Las Vegas,"Las Vegas-Henderson-Paradise, NV",Clark County,32,las-vegas-nv-89146
60124,6089,6067,zip,CT,CT,Rocky Hill,"Hartford-East Hartford-Middletown, CT",Hartford County,9,rocky-hill-ct-6067
62424,6090,12144,zip,NY,NY,Rensselaer,"Albany-Schenectady-Troy, NY",Rensselaer County,36,rensselaer-ny-12144
75381,6091,39648,zip,MS,MS,McComb,"McComb, MS",Pike County,28,mccomb-ms-39648
77215,6092,44511,zip,OH,OH,Youngstown,"Youngstown-Warren-Boardman, OH-PA",Mahoning County,39,youngstown-oh-44511
78967,6093,48094,zip,MI,MI,Washington,"Detroit-Warren-Dearborn, MI",Macomb County,26,washington-mi-48094
62126,6094,11501,zip,NY,NY,Mineola,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,36,mineola-ny-11501
60850,6095,7871,zip,NJ,NJ,Sparta Township,"New York-Newark-Jersey City, NY-NJ-PA",Sussex County,34,sparta-township-nj-7871
63717,6095,14760,zip,NY,NY,Olean,"Olean, NY",Cattaraugus County,36,olean-ny-14760
60327,6097,6468,zip,CT,CT,Monroe,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,9,monroe-ct-6468
68918,6098,26201,zip,WV,WV,Buckhannon,,Upshur County,54,buckhannon-wv-26201
79608,6099,49202,zip,MI,MI,Jackson,"Jackson, MI",Jackson County,26,jackson-mi-49202
71820,6100,32141,zip,FL,FL,Edgewater,"Deltona-Daytona Beach-Ormond Beach, FL",Volusia County,12,edgewater-fl-32141
72489,6100,33187,zip,FL,FL,,"Miami-Fort Lauderdale-Pompano Beach, FL",Miami-Dade County,12,
72256,6102,32832,zip,FL,FL,Orlando,"Orlando-Kissimmee-Sanford, FL",Orange County,12,orlando-fl-32832
