MedianIncome,RegionName,year,state_fip,_last_synced_
64123.68,79096,2022,48,2023-12-02 16:50:45
109906.15000000001,79097,2022,48,2023-12-02 16:50:45
36982.15,79098,2022,48,2023-12-02 16:50:45
33099.05,79101,2022,48,2023-12-02 16:50:45
50818.14,79226,2022,48,2023-12-02 16:50:45
39034.94,79227,2022,48,2023-12-02 16:50:45
40813.75,79229,2022,48,2023-12-02 16:50:45
51423.78,79235,2022,48,2023-12-02 16:50:45
58044.62,79241,2022,48,2023-12-02 16:50:45
68023.26,79244,2022,48,2023-12-02 16:50:45
43579.3,79245,2022,48,2023-12-02 16:50:45
42127.0,79248,2022,48,2023-12-02 16:50:45
40029.92,79250,2022,48,2023-12-02 16:50:45
57616.14,79252,2022,48,2023-12-02 16:50:45
49139.24,79255,2022,48,2023-12-02 16:50:45
37139.74,79256,2022,48,2023-12-02 16:50:45
36050.0,79257,2022,48,2023-12-02 16:50:45
52787.5,79261,2022,48,2023-12-02 16:50:45
59466.020000000004,79311,2022,48,2023-12-02 16:50:45
57825.23,79312,2022,48,2023-12-02 16:50:45
52644.33,79313,2022,48,2023-12-02 16:50:45
45897.83,79322,2022,48,2023-12-02 16:50:45
53693.9,79325,2022,48,2023-12-02 16:50:45
64837.47,79329,2022,48,2023-12-02 16:50:45
55845.57,79343,2022,48,2023-12-02 16:50:45
64608.810000000005,79345,2022,48,2023-12-02 16:50:45
41809.76,79346,2022,48,2023-12-02 16:50:45
73316.43000000001,79355,2022,48,2023-12-02 16:50:45
50969.55,79357,2022,48,2023-12-02 16:50:45
62586.92,79358,2022,48,2023-12-02 16:50:45
56952.82,79359,2022,48,2023-12-02 16:50:45
42433.94,79370,2022,48,2023-12-02 16:50:45
65214.450000000004,79371,2022,48,2023-12-02 16:50:45
47100.87,79373,2022,48,2023-12-02 16:50:45
60819.44,79381,2022,48,2023-12-02 16:50:45
53091.35,79501,2022,48,2023-12-02 16:50:45
64620.14,79502,2022,48,2023-12-02 16:50:45
64899.270000000004,79504,2022,48,2023-12-02 16:50:45
56113.37,79506,2022,48,2023-12-02 16:50:45
55534.51,79508,2022,48,2023-12-02 16:50:45
68513.54000000001,79511,2022,48,2023-12-02 16:50:45
61903.0,79520,2022,48,2023-12-02 16:50:45
56040.24,79521,2022,48,2023-12-02 16:50:45
62889.740000000005,79525,2022,48,2023-12-02 16:50:45
54259.37,79526,2022,48,2023-12-02 16:50:45
64697.39,79527,2022,48,2023-12-02 16:50:45
36509.38,79529,2022,48,2023-12-02 16:50:45
45706.25,79530,2022,48,2023-12-02 16:50:45
56778.75,79532,2022,48,2023-12-02 16:50:45
56336.880000000005,79541,2022,48,2023-12-02 16:50:45
64375.0,79543,2022,48,2023-12-02 16:50:45
42630.67,79544,2022,48,2023-12-02 16:50:45
50470.0,79545,2022,48,2023-12-02 16:50:45
47207.99,79546,2022,48,2023-12-02 16:50:45
29303.5,79547,2022,48,2023-12-02 16:50:45
48363.65,79553,2022,48,2023-12-02 16:50:45
81112.5,79561,2022,48,2023-12-02 16:50:45
106367.07,79562,2022,48,2023-12-02 16:50:45
51132.29,79563,2022,48,2023-12-02 16:50:45
105253.64,79565,2022,48,2023-12-02 16:50:45
43575.18,79567,2022,48,2023-12-02 16:50:45
75410.42,79713,2022,48,2023-12-02 16:50:45
70098.71,79731,2022,48,2023-12-02 16:50:45
41074.340000000004,79734,2022,48,2023-12-02 16:50:45
84491.93000000001,79739,2022,48,2023-12-02 16:50:45
116873.07,79758,2022,48,2023-12-02 16:50:45
40320.380000000005,79843,2022,48,2023-12-02 16:50:45
21228.3,79845,2022,48,2023-12-02 16:50:45
58598.76,79853,2022,48,2023-12-02 16:50:45
34314.450000000004,79855,2022,48,2023-12-02 16:50:45
90382.5,75153,2022,48,2023-12-02 16:50:45
-686666665.98,75413,2022,48,2023-12-02 16:50:45
40110.26,75475,2022,48,2023-12-02 16:50:45
-686666665.98,75573,2022,48,2023-12-02 16:50:45
-686666665.98,75642,2022,48,2023-12-02 16:50:45
-686666665.98,75687,2022,48,2023-12-02 16:50:45
59368.17,75976,2022,48,2023-12-02 16:50:45
81542.01000000001,76370,2022,48,2023-12-02 16:50:45
-686666665.98,77374,2022,48,2023-12-02 16:50:45
27895.49,77376,2022,48,2023-12-02 16:50:45
66866.57,77415,2022,48,2023-12-02 16:50:45
51500.0,77419,2022,48,2023-12-02 16:50:45
-686666665.98,77443,2022,48,2023-12-02 16:50:45
-686666665.98,77448,2022,48,2023-12-02 16:50:45
52639.18,77451,2022,48,2023-12-02 16:50:45
-686666665.98,77453,2022,48,2023-12-02 16:50:45
45545.57,77456,2022,48,2023-12-02 16:50:45
27440.23,77457,2022,48,2023-12-02 16:50:45
54408.72,77464,2022,48,2023-12-02 16:50:45
-686666665.98,77468,2022,48,2023-12-02 16:50:45
45340.6,77470,2022,48,2023-12-02 16:50:45
55215.21,77475,2022,48,2023-12-02 16:50:45
62481.86,77476,2022,48,2023-12-02 16:50:45
-686666665.98,77483,2022,48,2023-12-02 16:50:45
26213.5,77614,2022,48,2023-12-02 16:50:45
-686666665.98,77615,2022,48,2023-12-02 16:50:45
-686666665.98,77661,2022,48,2023-12-02 16:50:45
47442.83,77663,2022,48,2023-12-02 16:50:45
-686666665.98,77863,2022,48,2023-12-02 16:50:45
44117.99,77878,2022,48,2023-12-02 16:50:45
80582.05,77978,2022,48,2023-12-02 16:50:45
51242.5,78019,2022,48,2023-12-02 16:50:45
46467.42,78358,2022,48,2023-12-02 16:50:45
44061.340000000004,78385,2022,48,2023-12-02 16:50:45
46350.0,78402,2022,48,2023-12-02 16:50:45
16691.15,78549,2022,48,2023-12-02 16:50:45
-686666665.98,78558,2022,48,2023-12-02 16:50:45
23318.170000000002,78561,2022,48,2023-12-02 16:50:45
22999.9,78594,2022,48,2023-12-02 16:50:45
-686666665.98,78598,2022,48,2023-12-02 16:50:45
-686666665.98,78622,2022,48,2023-12-02 16:50:45
-686666665.98,78661,2022,48,2023-12-02 16:50:45
-686666665.98,78943,2022,48,2023-12-02 16:50:45
46016.28,79044,2022,48,2023-12-02 16:50:45
17261.77,79078,2022,48,2023-12-02 16:50:45
85637.29000000001,79350,2022,48,2023-12-02 16:50:45
122579.27,79366,2022,48,2023-12-02 16:50:45
43060.18,79367,2022,48,2023-12-02 16:50:45
51588.58,79372,2022,48,2023-12-02 16:50:45
50373.18,79379,2022,48,2023-12-02 16:50:45
26865.49,79719,2022,48,2023-12-02 16:50:45
76330.21,79742,2022,48,2023-12-02 16:50:45
67581.39,79788,2022,48,2023-12-02 16:50:45
49428.67,79842,2022,48,2023-12-02 16:50:45
49764.450000000004,79848,2022,48,2023-12-02 16:50:45
43381.54,79852,2022,48,2023-12-02 16:50:45
104985.84,84003,2022,49,2023-12-02 16:50:45
142591.14,84004,2022,49,2023-12-02 16:50:45
94633.31,84005,2022,49,2023-12-02 16:50:45
72178.28,84006,2022,49,2023-12-02 16:50:45
118103.92,84009,2022,49,2023-12-02 16:50:45
89870.59,84010,2022,49,2023-12-02 16:50:45
98493.75,84013,2022,49,2023-12-02 16:50:45
111042.24,84014,2022,49,2023-12-02 16:50:45
82095.12,84015,2022,49,2023-12-02 16:50:45
82520.51000000001,84017,2022,49,2023-12-02 16:50:45
120486.31,84020,2022,49,2023-12-02 16:50:45
59150.840000000004,84021,2022,49,2023-12-02 16:50:45
44525.87,84023,2022,49,2023-12-02 16:50:45
111138.03,84025,2022,49,2023-12-02 16:50:45
48545.96,84028,2022,49,2023-12-02 16:50:45
87193.62,84029,2022,49,2023-12-02 16:50:45
85680.55,84032,2022,49,2023-12-02 16:50:45
84097.44,84033,2022,49,2023-12-02 16:50:45
90661.63,84036,2022,49,2023-12-02 16:50:45
113549.26000000001,84037,2022,49,2023-12-02 16:50:45
86584.89,84038,2022,49,2023-12-02 16:50:45
109555.95,84040,2022,49,2023-12-02 16:50:45
78913.45,84041,2022,49,2023-12-02 16:50:45
103361.53,84042,2022,49,2023-12-02 16:50:45
111770.45,84043,2022,49,2023-12-02 16:50:45
74886.15000000001,84044,2022,49,2023-12-02 16:50:45
110085.37000000001,84045,2022,49,2023-12-02 16:50:45
59654.51,84046,2022,49,2023-12-02 16:50:45
67466.03,84047,2022,49,2023-12-02 16:50:45
110594.19,84049,2022,49,2023-12-02 16:50:45
116254.04000000001,84050,2022,49,2023-12-02 16:50:45
87769.39,84054,2022,49,2023-12-02 16:50:45
99941.93000000001,84055,2022,49,2023-12-02 16:50:45
69046.05,84057,2022,49,2023-12-02 16:50:45
64883.82,84058,2022,49,2023-12-02 16:50:45
88883.85,84059,2022,49,2023-12-02 16:50:45
122266.15000000001,84060,2022,49,2023-12-02 16:50:45
103357.41,84061,2022,49,2023-12-02 16:50:45
89473.01000000001,84062,2022,49,2023-12-02 16:50:45
77321.07,84064,2022,49,2023-12-02 16:50:45
114921.22,84065,2022,49,2023-12-02 16:50:45
68200.42,84066,2022,49,2023-12-02 16:50:45
78909.33,84067,2022,49,2023-12-02 16:50:45
75880.1,84070,2022,49,2023-12-02 16:50:45
118650.85,84071,2022,49,2023-12-02 16:50:45
91132.34,84074,2022,49,2023-12-02 16:50:45
118590.08,84075,2022,49,2023-12-02 16:50:45
66847.0,84078,2022,49,2023-12-02 16:50:45
105730.53,84081,2022,49,2023-12-02 16:50:45
141338.66,84082,2022,49,2023-12-02 16:50:45
82627.63,84084,2022,49,2023-12-02 16:50:45
59225.0,84086,2022,49,2023-12-02 16:50:45
105718.17,84087,2022,49,2023-12-02 16:50:45
87300.74,84088,2022,49,2023-12-02 16:50:45
134780.65,84092,2022,49,2023-12-02 16:50:45
115907.96,84093,2022,49,2023-12-02 16:50:45
96461.56,84094,2022,49,2023-12-02 16:50:45
112001.17,84095,2022,49,2023-12-02 16:50:45
109972.07,84096,2022,49,2023-12-02 16:50:45
85418.93000000001,84097,2022,49,2023-12-02 16:50:45
160352.46,84098,2022,49,2023-12-02 16:50:45
51500.0,84101,2022,49,2023-12-02 16:50:45
48313.18,84102,2022,49,2023-12-02 16:50:45
76128.33,84103,2022,49,2023-12-02 16:50:45
55003.03,84104,2022,49,2023-12-02 16:50:45
88744.8,84105,2022,49,2023-12-02 16:50:45
82799.64,84106,2022,49,2023-12-02 16:50:45
62927.85,84107,2022,49,2023-12-02 16:50:45
114017.91,84108,2022,49,2023-12-02 16:50:45
113223.78,84109,2022,49,2023-12-02 16:50:45
48508.880000000005,84111,2022,49,2023-12-02 16:50:45
49381.29,84115,2022,49,2023-12-02 16:50:45
58642.020000000004,84116,2022,49,2023-12-02 16:50:45
74139.40000000001,84117,2022,49,2023-12-02 16:50:45
78938.17,84118,2022,49,2023-12-02 16:50:45
60676.270000000004,84119,2022,49,2023-12-02 16:50:45
79026.75,84120,2022,49,2023-12-02 16:50:45
104685.08,84121,2022,49,2023-12-02 16:50:45
69279.86,84123,2022,49,2023-12-02 16:50:45
107377.5,84124,2022,49,2023-12-02 16:50:45
94153.33,84128,2022,49,2023-12-02 16:50:45
82933.54000000001,84129,2022,49,2023-12-02 16:50:45
66950.0,84301,2022,49,2023-12-02 16:50:45
69026.48,84302,2022,49,2023-12-02 16:50:45
57364.82,84305,2022,49,2023-12-02 16:50:45
97395.77,84306,2022,49,2023-12-02 16:50:45
70598.26,84307,2022,49,2023-12-02 16:50:45
91412.5,84309,2022,49,2023-12-02 16:50:45
128987.93000000001,84310,2022,49,2023-12-02 16:50:45
59868.75,84311,2022,49,2023-12-02 16:50:45
69506.46,84312,2022,49,2023-12-02 16:50:45
91529.92,84314,2022,49,2023-12-02 16:50:45
102581.82,84315,2022,49,2023-12-02 16:50:45
98761.55,84317,2022,49,2023-12-02 16:50:45
84044.91,84318,2022,49,2023-12-02 16:50:45
77985.42,84319,2022,49,2023-12-02 16:50:45
68398.18000000001,84320,2022,49,2023-12-02 16:50:45
55661.200000000004,84321,2022,49,2023-12-02 16:50:45
112747.92,84324,2022,49,2023-12-02 16:50:45
106465.95,84325,2022,49,2023-12-02 16:50:45
73323.64,84326,2022,49,2023-12-02 16:50:45
68188.06,84327,2022,49,2023-12-02 16:50:45
84117.01000000001,84328,2022,49,2023-12-02 16:50:45
69954.51,84330,2022,49,2023-12-02 16:50:45
91842.01000000001,84332,2022,49,2023-12-02 16:50:45
76606.25,84333,2022,49,2023-12-02 16:50:45
81143.40000000001,84335,2022,49,2023-12-02 16:50:45
66025.06,84337,2022,49,2023-12-02 16:50:45
57165.0,84338,2022,49,2023-12-02 16:50:45
99956.35,84339,2022,49,2023-12-02 16:50:45
92472.37,84340,2022,49,2023-12-02 16:50:45
54039.98,84341,2022,49,2023-12-02 16:50:45
66879.96,84401,2022,49,2023-12-02 16:50:45
74489.6,84403,2022,49,2023-12-02 16:50:45
71753.92,84404,2022,49,2023-12-02 16:50:45
75620.54000000001,84405,2022,49,2023-12-02 16:50:45
98926.35,84414,2022,49,2023-12-02 16:50:45
52272.5,84501,2022,49,2023-12-02 16:50:45
64325.560000000005,84511,2022,49,2023-12-02 16:50:45
54948.44,84513,2022,49,2023-12-02 16:50:45
78985.55,84518,2022,49,2023-12-02 16:50:45
59225.0,84521,2022,49,2023-12-02 16:50:45
68881.25,84522,2022,49,2023-12-02 16:50:45
67325.95,84523,2022,49,2023-12-02 16:50:45
41433.81,84525,2022,49,2023-12-02 16:50:45
60908.020000000004,84526,2022,49,2023-12-02 16:50:45
64375.0,84528,2022,49,2023-12-02 16:50:45
54003.93,84532,2022,49,2023-12-02 16:50:45
71922.84,84535,2022,49,2023-12-02 16:50:45
78537.5,84537,2022,49,2023-12-02 16:50:45
55866.17,84601,2022,49,2023-12-02 16:50:45
63943.43,84604,2022,49,2023-12-02 16:50:45
47126.62,84606,2022,49,2023-12-02 16:50:45
87550.0,84620,2022,49,2023-12-02 16:50:45
68183.94,84624,2022,49,2023-12-02 16:50:45
63778.630000000005,84629,2022,49,2023-12-02 16:50:45
72370.89,84631,2022,49,2023-12-02 16:50:45
87066.93000000001,84633,2022,49,2023-12-02 16:50:45
66435.0,84635,2022,49,2023-12-02 16:50:45
67379.51,84637,2022,49,2023-12-02 16:50:45
88494.51000000001,84645,2022,49,2023-12-02 16:50:45
65984.89,84647,2022,49,2023-12-02 16:50:45
80361.63,84648,2022,49,2023-12-02 16:50:45
85116.11,84651,2022,49,2023-12-02 16:50:45
62535.42,84652,2022,49,2023-12-02 16:50:45
97396.8,84653,2022,49,2023-12-02 16:50:45
57133.07,84654,2022,49,2023-12-02 16:50:45
86166.71,84655,2022,49,2023-12-02 16:50:45
57385.42,84657,2022,49,2023-12-02 16:50:45
87250.27,84660,2022,49,2023-12-02 16:50:45
79604.58,84663,2022,49,2023-12-02 16:50:45
117882.47,84664,2022,49,2023-12-02 16:50:45
54562.19,84701,2022,49,2023-12-02 16:50:45
49247.39,84710,2022,49,2023-12-02 16:50:45
83430.0,84711,2022,49,2023-12-02 16:50:45
77656.85,84713,2022,49,2023-12-02 16:50:45
-686666665.98,84719,2022,49,2023-12-02 16:50:45
56050.54,84720,2022,49,2023-12-02 16:50:45
66080.68000000001,84721,2022,49,2023-12-02 16:50:45
56113.37,84722,2022,49,2023-12-02 16:50:45
57937.5,84724,2022,49,2023-12-02 16:50:45
68380.67,84725,2022,49,2023-12-02 16:50:45
90917.07,84730,2022,49,2023-12-02 16:50:45
60276.630000000005,84737,2022,49,2023-12-02 16:50:45
66300.07,84738,2022,49,2023-12-02 16:50:45
58983.98,84739,2022,49,2023-12-02 16:50:45
58007.54,84741,2022,49,2023-12-02 16:50:45
52589.74,84745,2022,49,2023-12-02 16:50:45
73945.76,84746,2022,49,2023-12-02 16:50:45
64053.64,84747,2022,49,2023-12-02 16:50:45
79272.92,84751,2022,49,2023-12-02 16:50:45
59868.75,84752,2022,49,2023-12-02 16:50:45
63749.79,84754,2022,49,2023-12-02 16:50:45
67807.99,84757,2022,49,2023-12-02 16:50:45
68972.92,84758,2022,49,2023-12-02 16:50:45
60427.01,84759,2022,49,2023-12-02 16:50:45
45016.15,84761,2022,49,2023-12-02 16:50:45
-686666665.98,84762,2022,49,2023-12-02 16:50:45
40685.0,84763,2022,49,2023-12-02 16:50:45
87360.48,84765,2022,49,2023-12-02 16:50:45
66628.64,84767,2022,49,2023-12-02 16:50:45
62347.96,84770,2022,49,2023-12-02 16:50:45
82767.71,84774,2022,49,2023-12-02 16:50:45
78537.5,84779,2022,49,2023-12-02 16:50:45
80932.25,84780,2022,49,2023-12-02 16:50:45
114511.28,84781,2022,49,2023-12-02 16:50:45
66059.05,84782,2022,49,2023-12-02 16:50:45
61513.66,84783,2022,49,2023-12-02 16:50:45
75263.13,84790,2022,49,2023-12-02 16:50:45
182881.65,20105,2022,51,2023-12-02 16:50:45
93638.33,20106,2022,51,2023-12-02 16:50:45
86479.83,20109,2022,51,2023-12-02 16:50:45
108157.21,20110,2022,51,2023-12-02 16:50:45
100465.17,20111,2022,51,2023-12-02 16:50:45
165000.85,20112,2022,51,2023-12-02 16:50:45
132475.51,20115,2022,51,2023-12-02 16:50:45
104083.56,20117,2022,51,2023-12-02 16:50:45
114845.0,20119,2022,51,2023-12-02 16:50:45
142788.9,20120,2022,51,2023-12-02 16:50:45
120576.95,20121,2022,51,2023-12-02 16:50:45
199132.99,20124,2022,51,2023-12-02 16:50:45
163230.28,20132,2022,51,2023-12-02 16:50:45
84384.81,20135,2022,51,2023-12-02 16:50:45
164596.06,20136,2022,51,2023-12-02 16:50:45
143126.74,20137,2022,51,2023-12-02 16:50:45
165951.54,20141,2022,51,2023-12-02 16:50:45
150706.51,20147,2022,51,2023-12-02 16:50:45
205953.65,20148,2022,51,2023-12-02 16:50:45
135471.78,20151,2022,51,2023-12-02 16:50:45
177008.59,20152,2022,51,2023-12-02 16:50:45
135655.12,20155,2022,51,2023-12-02 16:50:45
196241.78,20158,2022,51,2023-12-02 16:50:45
122486.57,20164,2022,51,2023-12-02 16:50:45
163179.81,20165,2022,51,2023-12-02 16:50:45
124990.5,20166,2022,51,2023-12-02 16:50:45
172111.97,20169,2022,51,2023-12-02 16:50:45
136020.77,20170,2022,51,2023-12-02 16:50:45
154567.98,20171,2022,51,2023-12-02 16:50:45
153090.96,20175,2022,51,2023-12-02 16:50:45
147196.27,20176,2022,51,2023-12-02 16:50:45
150691.06,20180,2022,51,2023-12-02 16:50:45
146918.17,20181,2022,51,2023-12-02 16:50:45
97297.92,20186,2022,51,2023-12-02 16:50:45
151636.6,20187,2022,51,2023-12-02 16:50:45
118950.58,20190,2022,51,2023-12-02 16:50:45
131918.28,20191,2022,51,2023-12-02 16:50:45
147600.03,20194,2022,51,2023-12-02 16:50:45
123073.67,22003,2022,51,2023-12-02 16:50:45
150293.48,22015,2022,51,2023-12-02 16:50:45
123095.3,22025,2022,51,2023-12-02 16:50:45
101532.25,22026,2022,51,2023-12-02 16:50:45
247908.64,22027,2022,51,2023-12-02 16:50:45
128893.17,22030,2022,51,2023-12-02 16:50:45
128672.75,22031,2022,51,2023-12-02 16:50:45
165888.71,22032,2022,51,2023-12-02 16:50:45
126513.87000000001,22033,2022,51,2023-12-02 16:50:45
228555.97,22039,2022,51,2023-12-02 16:50:45
82822.3,22041,2022,51,2023-12-02 16:50:45
124720.64,22042,2022,51,2023-12-02 16:50:45
131078.83000000002,22043,2022,51,2023-12-02 16:50:45
86487.04000000001,22044,2022,51,2023-12-02 16:50:45
171888.46,22046,2022,51,2023-12-02 16:50:45
90738.88,22060,2022,51,2023-12-02 16:50:45
255161.9,22066,2022,51,2023-12-02 16:50:45
127230.75,22079,2022,51,2023-12-02 16:50:45
247609.94,22101,2022,51,2023-12-02 16:50:45
145064.17,22102,2022,51,2023-12-02 16:50:45
182513.94,22124,2022,51,2023-12-02 16:50:45
62757.9,22134,2022,51,2023-12-02 16:50:45
109315.96,22150,2022,51,2023-12-02 16:50:45
142744.61000000002,22151,2022,51,2023-12-02 16:50:45
145155.84,22152,2022,51,2023-12-02 16:50:45
155222.03,22153,2022,51,2023-12-02 16:50:45
96599.58,22172,2022,51,2023-12-02 16:50:45
171054.16,22180,2022,51,2023-12-02 16:50:45
188098.6,22181,2022,51,2023-12-02 16:50:45
198305.9,22182,2022,51,2023-12-02 16:50:45
95204.96,22191,2022,51,2023-12-02 16:50:45
113119.75,22192,2022,51,2023-12-02 16:50:45
112479.09,22193,2022,51,2023-12-02 16:50:45
137475.13,22201,2022,51,2023-12-02 16:50:45
131030.42,22202,2022,51,2023-12-02 16:50:45
119861.1,22203,2022,51,2023-12-02 16:50:45
102097.72,22204,2022,51,2023-12-02 16:50:45
191848.83000000002,22205,2022,51,2023-12-02 16:50:45
121363.87000000001,22206,2022,51,2023-12-02 16:50:45
216241.29,22207,2022,51,2023-12-02 16:50:45
115717.41,22209,2022,51,2023-12-02 16:50:45
171676.28,22213,2022,51,2023-12-02 16:50:45
177771.82,22301,2022,51,2023-12-02 16:50:45
116056.28,22302,2022,51,2023-12-02 16:50:45
102024.59,22303,2022,51,2023-12-02 16:50:45
93744.42,22304,2022,51,2023-12-02 16:50:45
100337.45,22305,2022,51,2023-12-02 16:50:45
82259.92,22306,2022,51,2023-12-02 16:50:45
125485.93000000001,22307,2022,51,2023-12-02 16:50:45
186114.82,22308,2022,51,2023-12-02 16:50:45
99534.05,22309,2022,51,2023-12-02 16:50:45
143198.84,22310,2022,51,2023-12-02 16:50:45
79804.40000000001,22311,2022,51,2023-12-02 16:50:45
94295.47,22312,2022,51,2023-12-02 16:50:45
140482.73,22314,2022,51,2023-12-02 16:50:45
142605.56,22315,2022,51,2023-12-02 16:50:45
74148.67,22401,2022,51,2023-12-02 16:50:45
119143.19,22405,2022,51,2023-12-02 16:50:45
108222.1,22406,2022,51,2023-12-02 16:50:45
98606.02,22407,2022,51,2023-12-02 16:50:45
104540.88,22408,2022,51,2023-12-02 16:50:45
61633.14,22427,2022,51,2023-12-02 16:50:45
56622.19,22443,2022,51,2023-12-02 16:50:45
52929.64,22454,2022,51,2023-12-02 16:50:45
58217.66,22460,2022,51,2023-12-02 16:50:45
55806.43,22473,2022,51,2023-12-02 16:50:45
55568.5,22482,2022,51,2023-12-02 16:50:45
105832.5,22485,2022,51,2023-12-02 16:50:45
74215.62,22503,2022,51,2023-12-02 16:50:45
98996.39,22508,2022,51,2023-12-02 16:50:45
72562.47,22514,2022,51,2023-12-02 16:50:45
53190.23,22520,2022,51,2023-12-02 16:50:45
89610.0,22534,2022,51,2023-12-02 16:50:45
85845.35,22546,2022,51,2023-12-02 16:50:45
97101.19,22551,2022,51,2023-12-02 16:50:45
112740.71,22553,2022,51,2023-12-02 16:50:45
130498.94,22554,2022,51,2023-12-02 16:50:45
127316.24,22556,2022,51,2023-12-02 16:50:45
50212.5,22560,2022,51,2023-12-02 16:50:45
82713.12,22567,2022,51,2023-12-02 16:50:45
58489.58,22572,2022,51,2023-12-02 16:50:45
83649.39,22576,2022,51,2023-12-02 16:50:45
85348.89,22578,2022,51,2023-12-02 16:50:45
84202.5,22580,2022,51,2023-12-02 16:50:45
63014.37,22601,2022,51,2023-12-02 16:50:45
89086.76000000001,22602,2022,51,2023-12-02 16:50:45
72554.23,22603,2022,51,2023-12-02 16:50:45
79825.0,22610,2022,51,2023-12-02 16:50:45
96952.87,22611,2022,51,2023-12-02 16:50:45
116232.41,22620,2022,51,2023-12-02 16:50:45
90447.39,22624,2022,51,2023-12-02 16:50:45
93944.24,22625,2022,51,2023-12-02 16:50:45
72809.67,22630,2022,51,2023-12-02 16:50:45
69927.73,22637,2022,51,2023-12-02 16:50:45
87641.67,22642,2022,51,2023-12-02 16:50:45
69125.36,22644,2022,51,2023-12-02 16:50:45
72004.21,22645,2022,51,2023-12-02 16:50:45
95263.67,22655,2022,51,2023-12-02 16:50:45
102212.05,22656,2022,51,2023-12-02 16:50:45
57348.340000000004,22657,2022,51,2023-12-02 16:50:45
64998.15,22664,2022,51,2023-12-02 16:50:45
85682.61,22701,2022,51,2023-12-02 16:50:45
94335.64,22712,2022,51,2023-12-02 16:50:45
100317.88,22713,2022,51,2023-12-02 16:50:45
63252.3,22727,2022,51,2023-12-02 16:50:45
93067.71,22728,2022,51,2023-12-02 16:50:45
97152.69,22733,2022,51,2023-12-02 16:50:45
83029.33,22734,2022,51,2023-12-02 16:50:45
67593.75,22735,2022,51,2023-12-02 16:50:45
91942.95,22737,2022,51,2023-12-02 16:50:45
62356.200000000004,22801,2022,51,2023-12-02 16:50:45
55041.14,22802,2022,51,2023-12-02 16:50:45
70925.8,22812,2022,51,2023-12-02 16:50:45
66382.47,22815,2022,51,2023-12-02 16:50:45
69470.41,22821,2022,51,2023-12-02 16:50:45
68327.11,22824,2022,51,2023-12-02 16:50:45
59560.78,22827,2022,51,2023-12-02 16:50:45
80516.13,22834,2022,51,2023-12-02 16:50:45
54578.67,22835,2022,51,2023-12-02 16:50:45
84834.92,22840,2022,51,2023-12-02 16:50:45
66950.0,22841,2022,51,2023-12-02 16:50:45
56328.64,22842,2022,51,2023-12-02 16:50:45
76535.18000000001,22843,2022,51,2023-12-02 16:50:45
47839.380000000005,22844,2022,51,2023-12-02 16:50:45
60164.36,22849,2022,51,2023-12-02 16:50:45
48749.9,22851,2022,51,2023-12-02 16:50:45
64440.92,22853,2022,51,2023-12-02 16:50:45
80822.04000000001,22901,2022,51,2023-12-02 16:50:45
81830.41,22902,2022,51,2023-12-02 16:50:45
64148.4,22903,2022,51,2023-12-02 16:50:45
100310.67,22911,2022,51,2023-12-02 16:50:45
87070.02,22920,2022,51,2023-12-02 16:50:45
93828.88,22923,2022,51,2023-12-02 16:50:45
105414.32,22932,2022,51,2023-12-02 16:50:45
125745.49,22936,2022,51,2023-12-02 16:50:45
73561.57,22939,2022,51,2023-12-02 16:50:45
81097.05,22942,2022,51,2023-12-02 16:50:45
120961.14,22947,2022,51,2023-12-02 16:50:45
71579.85,22952,2022,51,2023-12-02 16:50:45
66589.5,22960,2022,51,2023-12-02 16:50:45
90485.5,22963,2022,51,2023-12-02 16:50:45
73647.06,22967,2022,51,2023-12-02 16:50:45
77931.86,22968,2022,51,2023-12-02 16:50:45
60673.18,22973,2022,51,2023-12-02 16:50:45
90026.12,22974,2022,51,2023-12-02 16:50:45
57092.9,22980,2022,51,2023-12-02 16:50:45
59010.76,23002,2022,51,2023-12-02 16:50:45
81860.28,23005,2022,51,2023-12-02 16:50:45
80059.84,23009,2022,51,2023-12-02 16:50:45
100999.74,23015,2022,51,2023-12-02 16:50:45
83917.19,23024,2022,51,2023-12-02 16:50:45
62006.0,23030,2022,51,2023-12-02 16:50:45
57155.73,23040,2022,51,2023-12-02 16:50:45
74490.63,23047,2022,51,2023-12-02 16:50:45
131600.01,23059,2022,51,2023-12-02 16:50:45
97579.11,23060,2022,51,2023-12-02 16:50:45
87322.37,23061,2022,51,2023-12-02 16:50:45
52212.76,23062,2022,51,2023-12-02 16:50:45
68774.13,23063,2022,51,2023-12-02 16:50:45
86219.24,23069,2022,51,2023-12-02 16:50:45
75173.52,23072,2022,51,2023-12-02 16:50:45
45680.5,23075,2022,51,2023-12-02 16:50:45
98909.87,23083,2022,51,2023-12-02 16:50:45
76880.23,23086,2022,51,2023-12-02 16:50:45
79460.38,23089,2022,51,2023-12-02 16:50:45
64322.47,23093,2022,51,2023-12-02 16:50:45
103830.18000000001,23102,2022,51,2023-12-02 16:50:45
121908.74,23103,2022,51,2023-12-02 16:50:45
85339.62,23111,2022,51,2023-12-02 16:50:45
108621.74,23112,2022,51,2023-12-02 16:50:45
141209.91,23113,2022,51,2023-12-02 16:50:45
110178.07,23114,2022,51,2023-12-02 16:50:45
127784.89,23116,2022,51,2023-12-02 16:50:45
82447.38,23117,2022,51,2023-12-02 16:50:45
155136.54,23120,2022,51,2023-12-02 16:50:45
