Population,MedianIncome,RegionName,year,state_fip,_last_synced_
2104,32238,75630,2020,48,2023-12-02 16:49:34
2586,53243,75661,2020,48,2023-12-02 16:49:34
2469,48167,75668,2020,48,2023-12-02 16:49:34
1332,70979,75669,2020,48,2023-12-02 16:49:34
7525,63462,76043,2020,48,2023-12-02 16:49:34
5738,77847,76259,2020,48,2023-12-02 16:49:34
1417,61563,79511,2020,48,2023-12-02 16:49:34
3563,54415,79521,2020,48,2023-12-02 16:49:34
450,58125,79530,2020,48,2023-12-02 16:49:34
440,56875,79561,2020,48,2023-12-02 16:49:34
1051,48077,79042,2020,48,2023-12-02 16:49:34
1360,51328,79031,2020,48,2023-12-02 16:49:34
2108,49034,79083,2020,48,2023-12-02 16:49:34
2166,54680,79241,2020,48,2023-12-02 16:49:34
2071,39052,79357,2020,48,2023-12-02 16:49:34
2286,45833,79520,2020,48,2023-12-02 16:49:34
1339,34358,79529,2020,48,2023-12-02 16:49:34
3127,46862,79553,2020,48,2023-12-02 16:49:34
1013,49500,79563,2020,48,2023-12-02 16:49:34
195,44375,79565,2020,48,2023-12-02 16:49:34
2044,-666666666,79734,2020,48,2023-12-02 16:49:34
3017,45469,79252,2020,48,2023-12-02 16:49:34
2032,43526,79322,2020,48,2023-12-02 16:49:34
2327,58281,79325,2020,48,2023-12-02 16:49:34
2872,58284,77664,2020,48,2023-12-02 16:49:34
4562,42215,77434,2020,48,2023-12-02 16:49:34
953,55481,76372,2020,48,2023-12-02 16:49:34
3891,39890,76374,2020,48,2023-12-02 16:49:34
154,43948,76429,2020,48,2023-12-02 16:49:34
1215,62159,76228,2020,48,2023-12-02 16:49:34
763,53750,76251,2020,48,2023-12-02 16:49:34
2152,47574,76366,2020,48,2023-12-02 16:49:34
2169,47436,76430,2020,48,2023-12-02 16:49:34
1127,46250,79312,2020,48,2023-12-02 16:49:34
2891,60410,79329,2020,48,2023-12-02 16:49:34
1483,41389,79370,2020,48,2023-12-02 16:49:34
1415,59688,79371,2020,48,2023-12-02 16:49:34
3425,103167,79758,2020,48,2023-12-02 16:49:34
3777,52246,79311,2020,48,2023-12-02 16:49:34
1306,70000,79358,2020,48,2023-12-02 16:49:34
1297,58235,79502,2020,48,2023-12-02 16:49:34
3375,57065,79504,2020,48,2023-12-02 16:49:34
1189,43333,77853,2020,48,2023-12-02 16:49:34
3007,90705,77830,2020,48,2023-12-02 16:49:34
894,82875,76250,2020,48,2023-12-02 16:49:34
3206,46992,76943,2020,48,2023-12-02 16:49:34
1375,58846,76630,2020,48,2023-12-02 16:49:34
3129,46827,79359,2020,48,2023-12-02 16:49:34
1610,61250,79005,2020,48,2023-12-02 16:49:34
3447,37303,79013,2020,48,2023-12-02 16:49:34
3844,62583,79014,2020,48,2023-12-02 16:49:34
757,64306,79046,2020,48,2023-12-02 16:49:34
652,61310,79059,2020,48,2023-12-02 16:49:34
2535,46000,79501,2020,48,2023-12-02 16:49:34
873,50625,79526,2020,48,2023-12-02 16:49:34
1734,47067,79546,2020,48,2023-12-02 16:49:34
4619,55703,79731,2020,48,2023-12-02 16:49:34
3506,74753,79068,2020,48,2023-12-02 16:49:34
453,50000,79080,2020,48,2023-12-02 16:49:34
2175,50179,79096,2020,48,2023-12-02 16:49:34
1926,62125,79355,2020,48,2023-12-02 16:49:34
3468,47386,77335,2020,48,2023-12-02 16:49:34
2415,82308,77426,2020,48,2023-12-02 16:49:34
4387,63500,75692,2020,48,2023-12-02 16:49:34
3414,64597,75750,2020,48,2023-12-02 16:49:34
2468,39856,75778,2020,48,2023-12-02 16:49:34
1455,51705,75102,2020,48,2023-12-02 16:49:34
4505,71080,75117,2020,48,2023-12-02 16:49:34
2739,92500,75202,2020,48,2023-12-02 16:49:34
470,87768,78932,2020,48,2023-12-02 16:49:34
1601,26667,78881,2020,48,2023-12-02 16:49:34
926,-666666666,78935,2020,48,2023-12-02 16:49:34
2300,50083,75651,2020,48,2023-12-02 16:49:34
4332,71208,75756,2020,48,2023-12-02 16:49:34
2386,65142,75760,2020,48,2023-12-02 16:49:34
3656,57269,75790,2020,48,2023-12-02 16:49:34
1628,49583,75932,2020,48,2023-12-02 16:49:34
1033,39605,75937,2020,48,2023-12-02 16:49:34
3036,49097,75973,2020,48,2023-12-02 16:49:34
1247,46118,75449,2020,48,2023-12-02 16:49:34
269,-666666666,78943,2020,48,2023-12-02 16:49:35
676,31625,79852,2020,48,2023-12-02 16:49:35
70,-666666666,77464,2020,48,2023-12-02 16:49:35
1148,54516,77419,2020,48,2023-12-02 16:49:35
1095,16705,78549,2020,48,2023-12-02 16:49:35
287,57500,75413,2020,48,2023-12-02 16:49:35
325,61667,76370,2020,48,2023-12-02 16:49:35
397,40250,79842,2020,48,2023-12-02 16:49:35
465,33333,79719,2020,48,2023-12-02 16:49:35
913,60088,79788,2020,48,2023-12-02 16:49:35
551,45455,79379,2020,48,2023-12-02 16:49:35
903,106111,79366,2020,48,2023-12-02 16:49:35
979,68977,78558,2020,48,2023-12-02 16:49:35
923,95722,77615,2020,48,2023-12-02 16:49:35
720,-666666666,77663,2020,48,2023-12-02 16:49:35
390,-666666666,77443,2020,48,2023-12-02 16:49:35
507,-666666666,77374,2020,48,2023-12-02 16:49:35
508,26705,77376,2020,48,2023-12-02 16:49:35
0,-666666666,77415,2020,48,2023-12-02 16:49:35
159,-666666666,78402,2020,48,2023-12-02 16:49:35
391,40083,78385,2020,48,2023-12-02 16:49:35
23,-666666666,75642,2020,48,2023-12-02 16:49:35
989,54125,75976,2020,48,2023-12-02 16:49:35
599,45897,78358,2020,48,2023-12-02 16:49:35
238,55536,78622,2020,48,2023-12-02 16:49:35
129,-666666666,77448,2020,48,2023-12-02 16:49:35
456,45000,77470,2020,48,2023-12-02 16:49:35
571,83125,75153,2020,48,2023-12-02 16:49:35
835,43815,79848,2020,48,2023-12-02 16:49:35
175,38750,79078,2020,48,2023-12-02 16:49:35
694,45321,79044,2020,48,2023-12-02 16:49:35
1116,43790,77456,2020,48,2023-12-02 16:49:35
402,36161,77476,2020,48,2023-12-02 16:49:35
1488,52321,79372,2020,48,2023-12-02 16:49:35
1538,28438,78594,2020,48,2023-12-02 16:49:35
127,17222,78598,2020,48,2023-12-02 16:49:35
482,26477,78561,2020,48,2023-12-02 16:49:35
576,73750,77978,2020,48,2023-12-02 16:49:35
312,32372,77878,2020,48,2023-12-02 16:49:35
408,-666666666,77614,2020,48,2023-12-02 16:49:35
560,23750,77457,2020,48,2023-12-02 16:49:35
360,78415,77483,2020,48,2023-12-02 16:49:35
24,-666666666,77468,2020,48,2023-12-02 16:49:35
868,52102,77475,2020,48,2023-12-02 16:49:35
45,61250,75573,2020,48,2023-12-02 16:49:35
111,34250,75475,2020,48,2023-12-02 16:49:35
469,-666666666,77453,2020,48,2023-12-02 16:49:35
1292,14635,77661,2020,48,2023-12-02 16:49:35
2111,57463,78019,2020,48,2023-12-02 16:49:35
272,41042,78661,2020,48,2023-12-02 16:49:35
428,61250,79350,2020,48,2023-12-02 16:49:35
667,45114,79367,2020,48,2023-12-02 16:49:35
36,29375,77451,2020,48,2023-12-02 16:49:35
617,71339,79742,2020,48,2023-12-02 16:49:35
573,56458,84028,2020,49,2023-12-02 16:49:36
35166,76751,84106,2020,49,2023-12-02 16:49:36
51917,93741,84003,2020,49,2023-12-02 16:49:36
17527,100230,84014,2020,49,2023-12-02 16:49:36
27627,47651,84115,2020,49,2023-12-02 16:49:36
1007,73015,84064,2020,49,2023-12-02 16:49:36
24229,76699,84032,2020,49,2023-12-02 16:49:36
21864,107660,84108,2020,49,2023-12-02 16:49:36
33771,51440,84601,2020,49,2023-12-02 16:49:36
3793,52813,84021,2020,49,2023-12-02 16:49:36
27029,68765,84044,2020,49,2023-12-02 16:49:36
3204,78333,84645,2020,49,2023-12-02 16:49:36
51130,71216,84120,2020,49,2023-12-02 16:49:36
38082,61372,84123,2020,49,2023-12-02 16:49:36
7754,84292,84036,2020,49,2023-12-02 16:49:36
27921,85672,84128,2020,49,2023-12-02 16:49:36
26259,63324,84302,2020,49,2023-12-02 16:49:36
13877,76950,84655,2020,49,2023-12-02 16:49:36
916,76250,84620,2020,49,2023-12-02 16:49:36
3309,65625,84629,2020,49,2023-12-02 16:49:36
4063,52516,84647,2020,49,2023-12-02 16:49:36
34642,73783,84663,2020,49,2023-12-02 16:49:36
363,41250,84710,2020,49,2023-12-02 16:49:36
10573,123350,84004,2020,49,2023-12-02 16:49:36
51512,73620,84041,2020,49,2023-12-02 16:49:36
28699,127582,84092,2020,49,2023-12-02 16:49:36
24140,110500,84093,2020,49,2023-12-02 16:49:36
5202,47280,84101,2020,49,2023-12-02 16:49:36
22881,72542,84103,2020,49,2023-12-02 16:49:36
26761,49712,84104,2020,49,2023-12-02 16:49:36
13030,50339,84111,2020,49,2023-12-02 16:49:36
2609,62955,84320,2020,49,2023-12-02 16:49:36
2174,84342,84325,2020,49,2023-12-02 16:49:36
800,64615,84327,2020,49,2023-12-02 16:49:36
380,63036,84330,2020,49,2023-12-02 16:49:36
3207,80761,84340,2020,49,2023-12-02 16:49:36
36762,69119,84403,2020,49,2023-12-02 16:49:36
831,74318,84518,2020,49,2023-12-02 16:49:36
8877,49615,84701,2020,49,2023-12-02 16:49:36
826,67500,84752,2020,49,2023-12-02 16:49:36
910,89524,84013,2020,49,2023-12-02 16:49:36
39895,93241,84121,2020,49,2023-12-02 16:49:36
721,66000,84301,2020,49,2023-12-02 16:49:36
969,65750,84307,2020,49,2023-12-02 16:49:36
4766,64754,84312,2020,49,2023-12-02 16:49:36
13713,72854,84335,2020,49,2023-12-02 16:49:36
64249,67165,84404,2020,49,2023-12-02 16:49:36
1440,80000,84328,2020,49,2023-12-02 16:49:36
1211,91932,84314,2020,49,2023-12-02 16:49:36
5830,85788,84339,2020,49,2023-12-02 16:49:36
25376,95934,84040,2020,49,2023-12-02 16:49:36
11135,94063,84042,2020,49,2023-12-02 16:49:36
37351,39180,84606,2020,49,2023-12-02 16:49:36
5641,62056,84624,2020,49,2023-12-02 16:49:36
396,73438,84309,2020,49,2023-12-02 16:49:36
2536,93113,84317,2020,49,2023-12-02 16:49:36
1017,98625,84324,2020,49,2023-12-02 16:49:36
67436,100925,84043,2020,49,2023-12-02 16:49:36
20516,80922,84054,2020,49,2023-12-02 16:49:36
1503,78125,84055,2020,49,2023-12-02 16:49:36
46338,108364,84065,2020,49,2023-12-02 16:49:36
71133,72218,84118,2020,49,2023-12-02 16:49:36
53536,57572,84119,2020,49,2023-12-02 16:49:36
4653,119000,84310,2020,49,2023-12-02 16:49:36
724,57917,84311,2020,49,2023-12-02 16:49:36
1892,66490,84326,2020,49,2023-12-02 16:49:36
2896,67500,84333,2020,49,2023-12-02 16:49:36
31210,89912,84414,2020,49,2023-12-02 16:49:36
761,59844,84521,2020,49,2023-12-02 16:49:36
2867,57450,84528,2020,49,2023-12-02 16:49:36
2912,59521,84631,2020,49,2023-12-02 16:49:36
927,63125,84635,2020,49,2023-12-02 16:49:36
6659,69734,84648,2020,49,2023-12-02 16:49:36
1253,61731,84537,2020,49,2023-12-02 16:49:36
46099,61728,84604,2020,49,2023-12-02 16:49:36
3480,68929,84713,2020,49,2023-12-02 16:49:36
12983,50594,84501,2020,49,2023-12-02 16:49:36
22994,79610,84097,2020,49,2023-12-02 16:49:36
8961,69975,84319,2020,49,2023-12-02 16:49:36
46634,49056,84321,2020,49,2023-12-02 16:49:36
22132,52532,84720,2020,49,2023-12-02 16:49:36
11666,100365,84050,2020,49,2023-12-02 16:49:36
46326,81258,84010,2020,49,2023-12-02 16:49:36
25217,100335,84109,2020,49,2023-12-02 16:49:36
23799,69178,84117,2020,49,2023-12-02 16:49:36
33402,72393,84405,2020,49,2023-12-02 16:49:36
814,41991,84525,2020,49,2023-12-02 16:49:36
27142,75084,84651,2020,49,2023-12-02 16:49:36
770,58393,84652,2020,49,2023-12-02 16:49:36
42535,79639,84660,2020,49,2023-12-02 16:49:36
43,72188,84719,2020,49,2023-12-02 16:49:36
940,52159,84722,2020,49,2023-12-02 16:49:36
634,52500,84739,2020,49,2023-12-02 16:49:36
4033,58494,84754,2020,49,2023-12-02 16:49:36
1373,60862,84757,2020,49,2023-12-02 16:49:36
461,64375,84758,2020,49,2023-12-02 16:49:36
3556,39233,84761,2020,49,2023-12-02 16:49:36
269,88819,84306,2020,49,2023-12-02 16:49:36
760,66667,84779,2020,49,2023-12-02 16:49:36
638,90104,84782,2020,49,2023-12-02 16:49:36
1032,75625,84633,2020,49,2023-12-02 16:49:36
1602,63750,84725,2020,49,2023-12-02 16:49:36
2370,61739,84751,2020,49,2023-12-02 16:49:36
428,49891,84086,2020,49,2023-12-02 16:49:36
19395,135167,84098,2020,49,2023-12-02 16:49:36
22812,83391,84105,2020,49,2023-12-02 16:49:36
22884,92000,84124,2020,49,2023-12-02 16:49:36
9218,97847,84315,2020,49,2023-12-02 16:49:36
167,76667,84023,2020,49,2023-12-02 16:49:36
412,74554,84046,2020,49,2023-12-02 16:49:36
30427,103440,84075,2020,49,2023-12-02 16:49:36
839,68472,84006,2020,49,2023-12-02 16:49:36
4569,76972,84017,2020,49,2023-12-02 16:49:36
67245,77597,84015,2020,49,2023-12-02 16:49:36
9481,92413,84653,2020,49,2023-12-02 16:49:36
2886,53125,84654,2020,49,2023-12-02 16:49:36
430,70417,84657,2020,49,2023-12-02 16:49:36
7945,83233,84332,2020,49,2023-12-02 16:49:36
40565,60968,84057,2020,49,2023-12-02 16:49:36
435,71667,84730,2020,49,2023-12-02 16:49:36
4413,51429,84745,2020,49,2023-12-02 16:49:36
407,84844,84038,2020,49,2023-12-02 16:49:36
11844,76833,84029,2020,49,2023-12-02 16:49:36
1156,78162,84033,2020,49,2023-12-02 16:49:36
12573,61926,84066,2020,49,2023-12-02 16:49:36
5883,101939,84049,2020,49,2023-12-02 16:49:36
8684,111637,84060,2020,49,2023-12-02 16:49:36
41324,61001,84401,2020,49,2023-12-02 16:49:36
33454,61414,84047,2020,49,2023-12-02 16:49:36
1806,108031,84071,2020,49,2023-12-02 16:49:36
1224,48472,84747,2020,49,2023-12-02 16:49:36
292,93194,84061,2020,49,2023-12-02 16:49:36
42952,66340,84058,2020,49,2023-12-02 16:49:36
75,-666666666,84762,2020,49,2023-12-02 16:49:36
13390,60744,84337,2020,49,2023-12-02 16:49:36
43594,56503,84770,2020,49,2023-12-02 16:49:36
7234,74692,84765,2020,49,2023-12-02 16:49:36
4114,56341,84526,2020,49,2023-12-02 16:49:36
40009,72422,84067,2020,49,2023-12-02 16:49:36
30595,70714,84070,2020,49,2023-12-02 16:49:36
122,-666666666,84781,2020,49,2023-12-02 16:49:36
9493,68685,84738,2020,49,2023-12-02 16:49:36
2175,-666666666,84759,2020,49,2023-12-02 16:49:36
1079,128500,84082,2020,49,2023-12-02 16:49:36
796,62885,84637,2020,49,2023-12-02 16:49:36
6180,49241,84741,2020,49,2023-12-02 16:49:36
47849,65475,84790,2020,49,2023-12-02 16:49:36
34588,53330,84116,2020,49,2023-12-02 16:49:36
34422,87066,84005,2020,49,2023-12-02 16:49:36
31199,102785,84045,2020,49,2023-12-02 16:49:36
50158,96148,84081,2020,49,2023-12-02 16:49:36
53693,104248,84096,2020,49,2023-12-02 16:49:36
25286,56660,84721,2020,49,2023-12-02 16:49:36
961,52109,84746,2020,49,2023-12-02 16:49:36
221,36944,84763,2020,49,2023-12-02 16:49:36
647,59276,84767,2020,49,2023-12-02 16:49:36
9994,109261,84664,2020,49,2023-12-02 16:49:36
39119,102803,84037,2020,49,2023-12-02 16:49:36
73808,106631,84095,2020,49,2023-12-02 16:49:36
4883,75142,84318,2020,49,2023-12-02 16:49:36
691,55313,84305,2020,49,2023-12-02 16:49:36
24949,52414,84341,2020,49,2023-12-02 16:49:36
3354,65589,84535,2020,49,2023-12-02 16:49:36
1110,51625,84724,2020,49,2023-12-02 16:49:36
546,51250,84338,2020,49,2023-12-02 16:49:36
1681,80625,84774,2020,49,2023-12-02 16:49:36
29654,62403,84078,2020,49,2023-12-02 16:49:36
47591,82271,84062,2020,49,2023-12-02 16:49:36
19316,57941,84737,2020,49,2023-12-02 16:49:36
4695,52350,84511,2020,49,2023-12-02 16:49:36
24497,99420,84025,2020,49,2023-12-02 16:49:36
1719,62222,84523,2020,49,2023-12-02 16:49:36
53254,77334,84074,2020,49,2023-12-02 16:49:36
27518,75902,84780,2020,49,2023-12-02 16:49:36
38761,79951,84088,2020,49,2023-12-02 16:49:36
15976,95524,84087,2020,49,2023-12-02 16:49:36
1426,51829,84513,2020,49,2023-12-02 16:49:36
38463,76798,84084,2020,49,2023-12-02 16:49:36
738,56910,84783,2020,49,2023-12-02 16:49:36
19016,43364,84102,2020,49,2023-12-02 16:49:36
48594,112541,84020,2020,49,2023-12-02 16:49:36
29586,89268,84094,2020,49,2023-12-02 16:49:36
34914,57202,84107,2020,49,2023-12-02 16:49:36
344,61250,84522,2020,49,2023-12-02 16:49:36
10103,58019,84532,2020,49,2023-12-02 16:49:36
826,69000,84711,2020,49,2023-12-02 16:49:36
8209,88649,22712,2020,51,2023-12-02 16:49:37
8906,53727,22443,2020,51,2023-12-02 16:49:37
1968,49267,22454,2020,51,2023-12-02 16:49:37
5013,50568,22473,2020,51,2023-12-02 16:49:37
15960,101931,22553,2020,51,2023-12-02 16:49:37
6269,50372,22560,2020,51,2023-12-02 16:49:37
3282,68845,23086,2020,51,2023-12-02 16:49:37
5361,80227,23089,2020,51,2023-12-02 16:49:37
4625,113000,23124,2020,51,2023-12-02 16:49:37
39602,119670,23059,2020,51,2023-12-02 16:49:37
36042,89754,23060,2020,51,2023-12-02 16:49:37
13441,57203,23093,2020,51,2023-12-02 16:49:37
6453,87242,23140,2020,51,2023-12-02 16:49:37
7601,78017,23168,2020,51,2023-12-02 16:49:37
14619,83343,23221,2020,51,2023-12-02 16:49:37
2326,48524,23062,2020,51,2023-12-02 16:49:37
4176,48863,23310,2020,51,2023-12-02 16:49:37
49583,66840,23434,2020,51,2023-12-02 16:49:37
32137,98870,23435,2020,51,2023-12-02 16:49:37
12947,55775,23661,2020,51,2023-12-02 16:49:37
12085,100981,23662,2020,51,2023-12-02 16:49:37
9771,72537,23664,2020,51,2023-12-02 16:49:37
32815,56635,23503,2020,51,2023-12-02 16:49:37
6528,75799,23507,2020,51,2023-12-02 16:49:37
21627,63678,23508,2020,51,2023-12-02 16:49:37
29098,60243,23518,2020,51,2023-12-02 16:49:37
4012,59242,23603,2020,51,2023-12-02 16:49:37
13544,40758,23605,2020,51,2023-12-02 16:49:37
14275,42574,23663,2020,51,2023-12-02 16:49:37
23540,54086,23701,2020,51,2023-12-02 16:49:37
19312,56025,23805,2020,51,2023-12-02 16:49:37
4395,48456,23837,2020,51,2023-12-02 16:49:37
6824,84544,23842,2020,51,2023-12-02 16:49:37
52119,58887,23666,2020,51,2023-12-02 16:49:37
6222,46502,23824,2020,51,2023-12-02 16:49:37
26526,63356,23834,2020,51,2023-12-02 16:49:37
2861,68636,23872,2020,51,2023-12-02 16:49:37
2344,53510,23888,2020,51,2023-12-02 16:49:37
2045,47000,23881,2020,51,2023-12-02 16:49:37
6135,38544,23924,2020,51,2023-12-02 16:49:37
18059,75593,23005,2020,51,2023-12-02 16:49:37
21364,78577,23061,2020,51,2023-12-02 16:49:37
9238,45687,23075,2020,51,2023-12-02 16:49:37
2541,68214,23885,2020,51,2023-12-02 16:49:37
67963,64400,23462,2020,51,2023-12-02 16:49:37
77623,80013,23464,2020,51,2023-12-02 16:49:37
31510,117057,23116,2020,51,2023-12-02 16:49:37
7550,88906,23141,2020,51,2023-12-02 16:49:37
49874,87930,23185,2020,51,2023-12-02 16:49:37
40136,40840,23224,2020,51,2023-12-02 16:49:37
8101,77402,24175,2020,51,2023-12-02 16:49:37
3065,103942,24083,2020,51,2023-12-02 16:49:37
13172,108141,22209,2020,51,2023-12-02 16:49:37
4168,157870,22213,2020,51,2023-12-02 16:49:37
18377,98611,22305,2020,51,2023-12-02 16:49:37
12980,179271,22308,2020,51,2023-12-02 16:49:37
2427,213919,22027,2020,51,2023-12-02 16:49:37
18631,129014,22151,2020,51,2023-12-02 16:49:37
29059,69528,22401,2020,51,2023-12-02 16:49:37
2980,60081,22482,2020,51,2023-12-02 16:49:37
10675,53340,22827,2020,51,2023-12-02 16:49:37
2536,70854,22843,2020,51,2023-12-02 16:49:37
16701,91657,22026,2020,51,2023-12-02 16:49:37
60220,121403,22030,2020,51,2023-12-02 16:49:37
30598,209659,22101,2020,51,2023-12-02 16:49:37
26875,126667,22102,2020,51,2023-12-02 16:49:37
14531,178434,22181,2020,51,2023-12-02 16:49:37
25985,186582,22182,2020,51,2023-12-02 16:49:37
38990,130079,22201,2020,51,2023-12-02 16:49:37
3475,92969,22737,2020,51,2023-12-02 16:49:37
6410,55781,22824,2020,51,2023-12-02 16:49:37
5065,77742,22840,2020,51,2023-12-02 16:49:37
5572,51818,22842,2020,51,2023-12-02 16:49:37
4339,54333,22853,2020,51,2023-12-02 16:49:37
25815,68834,22902,2020,51,2023-12-02 16:49:37
18610,91777,22911,2020,51,2023-12-02 16:49:37
5766,89769,22923,2020,51,2023-12-02 16:49:37
3837,105449,22947,2020,51,2023-12-02 16:49:37
31800,50570,22980,2020,51,2023-12-02 16:49:37
18095,214663,22039,2020,51,2023-12-02 16:49:37
9800,86385,22060,2020,51,2023-12-02 16:49:37
18377,178500,22124,2020,51,2023-12-02 16:49:37
7354,57292,22134,2020,51,2023-12-02 16:49:37
49262,85719,22304,2020,51,2023-12-02 16:49:37
32329,127470,22310,2020,51,2023-12-02 16:49:37
29634,131330,22315,2020,51,2023-12-02 16:49:37
5410,59492,22520,2020,51,2023-12-02 16:49:37
1972,44111,22576,2020,51,2023-12-02 16:49:37
30665,81442,22602,2020,51,2023-12-02 16:49:37
2567,46199,24431,2020,51,2023-12-02 16:49:37
3727,52346,24381,2020,51,2023-12-02 16:49:37
4189,77159,24421,2020,51,2023-12-02 16:49:37
19682,75445,24503,2020,51,2023-12-02 16:49:37
5164,42808,24563,2020,51,2023-12-02 16:49:37
5334,47188,24586,2020,51,2023-12-02 16:49:37
16010,57129,24014,2020,51,2023-12-02 16:49:37
5314,77714,24064,2020,51,2023-12-02 16:49:37
6311,55195,24065,2020,51,2023-12-02 16:49:37
2375,50704,24085,2020,51,2023-12-02 16:49:37
34391,79632,22306,2020,51,2023-12-02 16:49:37
18890,77284,22311,2020,51,2023-12-02 16:49:37
30327,90665,22312,2020,51,2023-12-02 16:49:37
33482,106319,22405,2020,51,2023-12-02 16:49:37
10494,60923,22942,2020,51,2023-12-02 16:49:37
25012,110986,22043,2020,51,2023-12-02 16:49:37
24011,161799,22180,2020,51,2023-12-02 16:49:37
26742,120305,22202,2020,51,2023-12-02 16:49:37
2263,61800,22952,2020,51,2023-12-02 16:49:37
5180,89528,22974,2020,51,2023-12-02 16:49:37
3731,88864,22920,2020,51,2023-12-02 16:49:37
40284,57443,22801,2020,51,2023-12-02 16:49:37
1057,73594,22834,2020,51,2023-12-02 16:49:37
2746,63065,22841,2020,51,2023-12-02 16:49:37
25665,98266,22406,2020,51,2023-12-02 16:49:37
17985,106609,22302,2020,51,2023-12-02 16:49:37
36110,84963,22309,2020,51,2023-12-02 16:49:37
35208,135928,22314,2020,51,2023-12-02 16:49:37
30129,95173,22408,2020,51,2023-12-02 16:49:37
57488,124857,22554,2020,51,2023-12-02 16:49:37
29192,61018,22601,2020,51,2023-12-02 16:49:37
38063,71597,24018,2020,51,2023-12-02 16:49:37
29451,63064,24073,2020,51,2023-12-02 16:49:37
4957,36287,24088,2020,51,2023-12-02 16:49:37
10489,73250,24121,2020,51,2023-12-02 16:49:37
4808,51632,24124,2020,51,2023-12-02 16:49:37
2435,60331,24162,2020,51,2023-12-02 16:49:37
18715,55171,24179,2020,51,2023-12-02 16:49:37
7382,44081,24230,2020,51,2023-12-02 16:49:37
2513,37895,24053,2020,51,2023-12-02 16:49:37
5032,76625,24090,2020,51,2023-12-02 16:49:37
7338,51425,24091,2020,51,2023-12-02 16:49:37
20791,55896,24523,2020,51,2023-12-02 16:49:37
3107,82813,22624,2020,51,2023-12-02 16:49:37
2415,60478,22644,2020,51,2023-12-02 16:49:37
34793,76707,22701,2020,51,2023-12-02 16:49:37
2686,72266,22735,2020,51,2023-12-02 16:49:37
1812,70234,22713,2020,51,2023-12-02 16:49:37
9100,64617,22812,2020,51,2023-12-02 16:49:37
4950,115523,22936,2020,51,2023-12-02 16:49:37
6716,72500,22939,2020,51,2023-12-02 16:49:37
10319,58544,22960,2020,51,2023-12-02 16:49:37
2582,68373,22967,2020,51,2023-12-02 16:49:37
5750,50606,22973,2020,51,2023-12-02 16:49:37
20716,109741,22206,2020,51,2023-12-02 16:49:37
13188,167286,22301,2020,51,2023-12-02 16:49:37
25997,97695,22485,2020,51,2023-12-02 16:49:37
5467,73769,22580,2020,51,2023-12-02 16:49:37
8697,51008,24531,2020,51,2023-12-02 16:49:37
7870,63086,24550,2020,51,2023-12-02 16:49:37
7773,40754,24557,2020,51,2023-12-02 16:49:37
4479,33727,24577,2020,51,2023-12-02 16:49:37
8179,72675,24590,2020,51,2023-12-02 16:49:37
539,22232,24622,2020,51,2023-12-02 16:49:37
9331,41096,24504,2020,51,2023-12-02 16:49:37
4958,41610,24517,2020,51,2023-12-02 16:49:37
9230,55684,24522,2020,51,2023-12-02 16:49:37
1602,51489,24529,2020,51,2023-12-02 16:49:37
3885,55272,24549,2020,51,2023-12-02 16:49:37
2030,56587,24553,2020,51,2023-12-02 16:49:37
6488,36750,24614,2020,51,2023-12-02 16:49:37
2495,41029,24656,2020,51,2023-12-02 16:49:37
4695,87755,23457,2020,51,2023-12-02 16:49:37
23650,103082,23693,2020,51,2023-12-02 16:49:37
57705,111087,23456,2020,51,2023-12-02 16:49:37
25345,55342,23601,2020,51,2023-12-02 16:49:37
25387,123380,23113,2020,51,2023-12-02 16:49:37
44561,88938,23188,2020,51,2023-12-02 16:49:37
6785,92273,23192,2020,51,2023-12-02 16:49:37
31572,102500,23233,2020,51,2023-12-02 16:49:37
45455,52455,23234,2020,51,2023-12-02 16:49:37
26609,65188,23237,2020,51,2023-12-02 16:49:37
59670,104414,22192,2020,51,2023-12-02 16:49:37
1499,63750,22610,2020,51,2023-12-02 16:49:37
19634,114098,22025,2020,51,2023-12-02 16:49:37
20218,87530,22551,2020,51,2023-12-02 16:49:37
31545,116782,22556,2020,51,2023-12-02 16:49:37
36511,80116,23111,2020,51,2023-12-02 16:49:37
9817,72954,23117,2020,51,2023-12-02 16:49:37
11529,123393,23120,2020,51,2023-12-02 16:49:37
25214,92252,23139,2020,51,2023-12-02 16:49:37
2883,72279,23149,2020,51,2023-12-02 16:49:37
16452,109680,23226,2020,51,2023-12-02 16:49:37
24235,84184,23236,2020,51,2023-12-02 16:49:37
4652,50218,23219,2020,51,2023-12-02 16:49:37
53917,45629,23223,2020,51,2023-12-02 16:49:37
43454,54731,23225,2020,51,2023-12-02 16:49:37
9028,87155,23314,2020,51,2023-12-02 16:49:37
19904,104643,23114,2020,51,2023-12-02 16:49:37
9221,45233,24343,2020,51,2023-12-02 16:49:37
35772,53578,24401,2020,51,2023-12-02 16:49:37
5765,66167,24441,2020,51,2023-12-02 16:49:37
2474,77946,24467,2020,51,2023-12-02 16:49:37
26962,81559,23238,2020,51,2023-12-02 16:49:37
34377,69952,23453,2020,51,2023-12-02 16:49:37
12370,66511,23875,2020,51,2023-12-02 16:49:37
8028,52551,23970,2020,51,2023-12-02 16:49:37
57508,83650,23454,2020,51,2023-12-02 16:49:37
35986,79476,23831,2020,51,2023-12-02 16:49:37
4353,55795,23040,2020,51,2023-12-02 16:49:37
10512,64123,23002,2020,51,2023-12-02 16:49:37
